T,TND,N,cohs,S,K,A,i,thresh
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,23,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,24,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,25,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,26,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,27,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,28,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,29,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,30,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,31,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,32,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,33,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,34,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,35,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,36,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,37,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,38,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,39,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,40,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,41,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,42,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,43,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,44,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,45,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,46,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,47,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,48,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,49,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,1,4,50,1.4893314681815604
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,1,1.3628638768007473
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,2,1.0107164834898892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,3,1.0879866423171005
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,4,0.76139764940689525
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,5,0.5496592041140218
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,6,0.4387591837548992
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,7,0.45217333695314105
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,8,0.4089101984354343
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,9,0.3914013668260331
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,10,0.39090841008960614
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,11,0.37418623122095462
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,12,0.36225396237243357
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,13,0.35436553646078284
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,14,0.34902508603412796
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,15,0.34992986076824717
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,16,0.34693948748553893
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,17,0.34116757827585414
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,18,0.33555624912275195
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,19,0.33869389476905765
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,20,0.33828982598079244
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,21,0.33365646258985504
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,22,0.33547006870730089
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,23,0.33530447650482431
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,24,0.33407801706714224
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,25,0.33530447650482431
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,26,0.33530447650482431
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,27,0.33530447650482431
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,28,0.33530447650482431
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,29,0.33496387084517115
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,30,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,31,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,32,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,33,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,34,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,35,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,36,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,37,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,38,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,39,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,40,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,41,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,42,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,43,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,44,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,45,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,46,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,47,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,48,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,49,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,4,50,0.33488614819083778
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,1,1.7686574628496829
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,2,1.2643588396311143
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,3,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,4,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,5,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,6,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,7,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,8,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,9,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,10,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,11,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,12,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,13,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,14,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,15,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,16,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,17,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,18,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,19,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,20,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,21,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,22,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,23,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,24,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,25,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,26,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,27,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,28,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,29,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,30,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,31,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,32,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,33,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,34,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,35,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,36,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,37,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,38,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,39,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,40,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,41,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,42,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,43,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,44,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,45,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,46,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,47,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,48,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,49,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,3,1,50,nan
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,1,1.0402474917084588
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,2,2.263695259919507
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,3,2.0433735055475784
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,4,2.1350084678235381
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,5,2.1024772303610555
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,6,2.0351558867719013
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,7,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,8,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,9,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,10,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,11,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,12,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,13,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,14,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,15,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,16,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,17,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,18,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,19,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,20,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,21,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,22,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,23,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,24,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,25,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,26,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,27,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,28,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,29,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,30,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,31,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,32,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,33,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,34,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,35,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,36,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,37,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,38,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,39,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,40,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,41,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,42,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,43,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,44,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,45,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,46,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,47,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,48,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,49,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,3,2,50,2.0623633389045684
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,1,1.0504974584455169
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,2,1.0753099481306059
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,3,1.0573704549776106
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,4,1.2721630286899417
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,5,1.0262662317106959
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,6,1.0262662317106959
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,7,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,8,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,9,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,10,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,11,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,12,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,13,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,14,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,15,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,16,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,17,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,18,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,19,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,20,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,21,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,22,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,23,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,24,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,25,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,26,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,27,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,28,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,29,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,30,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,31,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,32,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,33,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,34,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,35,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,36,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,37,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,38,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,39,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,40,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,41,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,42,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,43,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,44,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,45,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,46,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,47,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,48,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,49,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,3,1,50,1.0171123579693975
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,1,1.0402474917084588
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,2,1.0236368489860832
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,3,1.1261050417579606
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,4,1.1150905972428073
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,5,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,6,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,7,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,8,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,9,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,10,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,11,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,12,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,13,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,14,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,15,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,16,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,17,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,18,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,19,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,20,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,21,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,22,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,23,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,24,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,25,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,26,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,27,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,28,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,29,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,30,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,31,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,32,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,33,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,34,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,35,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,36,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,37,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,38,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,39,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,40,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,41,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,42,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,43,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,44,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,45,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,46,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,47,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,48,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,49,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,2,50,1.1331290473212601
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,1,1,1.1607439659653196
